Time (s),P2 - LOX Tank Pressure,P3 - Fuel Tank Pressure,P1 - Chamber Pressure,Not Used,P4 - Veh High Pressure Tank,Not Use,P5 - Dome Pressure,P7 - Gnd High Pressure,P6 - GHE Fill Pressure,P8 - Pneumatics Pressure,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,QD Sep Indication,Lift Off Indicator,Main Valve Open Indicator,Main Valve Closed Indicator,Load Cell 1 - Veh Gross Weight,Load Cell 2 - - Veh Gross Weight,Not Used,Not Used,,,,,,,,,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,Relay1,Relay2,Relay3,Relay4,Relay5,Relay6,Relay7,Relay8,Relay9,Relay10,Relay11,Relay12,Relay13,Relay14,Relay15,Relay16,Manual/Auto (1=Auto),
62.450,239.62,-1.28,-0.73,-3.85,-4.35,-1.58,-1.33,-8.81,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.46 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
63.450,239.48,-1.33,-0.73,-4.03,-4.12,-1.53,-1.37,-9.16,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
64.450,239.62,-1.33,-0.66,-4.03,-4.35,-1.53,-1.42,-8.58,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
65.450,239.98,-1.33,-0.62,-4.03,-4.35,-1.46,-1.46,-9.16,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
66.450,239.48,-1.33,-0.57,-4.26,-4.35,-1.42,-1.46,-8.81,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
67.451,239.27,-1.37,-0.57,-4.26,-4.12,-1.42,-1.53,-8.81,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68.451,239.82,-1.37,-0.57,-4.35,-4.12,-1.37,-1.53,-8.81,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69.451,239.43,-1.37,-0.62,-4.26,-3.89,-1.37,-1.53,-8.58,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70.452,240.03,-1.42,-0.62,-4.26,-5.61,-1.33,-1.46,-8.58,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71.453,239.66,-1.42,-0.66,-4.35,-5.15,-1.33,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71.553,239.66,-1.42,-0.66,-4.35,-5.15,-1.33,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71.653,239.66,-1.42,-0.66,-4.35,-5.15,-1.33,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71.753,239.66,-1.42,-0.66,-4.35,-5.15,-1.33,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71.853,239.66,-1.42,-0.66,-4.35,-5.15,-1.33,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71.953,239.66,-1.42,-0.66,-4.35,-4.92,-1.28,-1.53,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.053,239.66,-1.42,-0.66,-4.35,-4.92,-1.28,-1.53,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.153,239.66,-1.42,-0.66,-4.35,-4.92,-1.28,-1.53,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.253,239.66,-1.42,-0.66,-4.35,-4.92,-1.28,-1.53,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.353,239.66,-1.42,-0.66,-4.35,-4.92,-1.28,-1.53,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.453,239.57,-1.42,-0.57,-4.44,-5.15,-1.28,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.553,239.57,-1.42,-0.57,-4.44,-5.15,-1.28,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.653,239.57,-1.42,-0.57,-4.44,-5.15,-1.28,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.753,239.57,-1.42,-0.57,-4.44,-5.15,-1.28,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.853,239.57,-1.42,-0.57,-4.44,-5.15,-1.28,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.953,239.32,-1.42,-0.57,-4.44,-5.15,-1.37,-1.53,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.053,239.32,-1.42,-0.57,-4.44,-5.15,-1.37,-1.53,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.153,239.32,-1.42,-0.57,-4.44,-5.15,-1.37,-1.53,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.253,239.32,-1.42,-0.57,-4.44,-5.15,-1.37,-1.53,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.353,239.32,-1.42,-0.57,-4.44,-5.15,-1.37,-1.53,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.453,239.32,-1.42,-0.62,-4.26,-5.38,-1.37,-1.53,-8.58,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.553,239.32,-1.42,-0.62,-4.26,-5.38,-1.37,-1.53,-8.58,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.653,239.32,-1.42,-0.62,-4.26,-5.38,-1.37,-1.53,-8.58,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.753,239.32,-1.42,-0.62,-4.26,-5.38,-1.37,-1.53,-8.58,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.853,239.32,-1.42,-0.62,-4.26,-5.38,-1.37,-1.53,-8.58,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.953,239.23,-1.37,-0.73,-4.26,-5.38,-1.37,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.053,239.23,-1.37,-0.73,-4.26,-5.38,-1.37,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.153,239.23,-1.37,-0.73,-4.26,-5.38,-1.37,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.253,239.23,-1.37,-0.73,-4.26,-5.38,-1.37,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.353,239.23,-1.37,-0.73,-4.26,-5.38,-1.37,-1.46,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.453,239.23,-1.37,-0.73,-4.17,-5.38,-1.42,-1.42,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.553,239.23,-1.37,-0.73,-4.17,-5.38,-1.42,-1.42,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.653,239.23,-1.37,-0.73,-4.17,-5.38,-1.42,-1.42,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.753,239.23,-1.37,-0.73,-4.17,-5.38,-1.42,-1.42,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.853,239.23,-1.37,-0.73,-4.17,-5.38,-1.42,-1.42,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.953,239.52,-1.37,-0.66,-4.26,-5.38,-1.42,-1.42,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.053,239.52,-1.37,-0.66,-4.26,-5.38,-1.42,-1.42,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.153,239.52,-1.37,-0.66,-4.26,-5.38,-1.42,-1.42,-8.35,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
