Time (s),MV FUEL PT,MV FUEL PT,P1 - Chamber Pressure,Not Used,High Press,Not Use,Load Cell,CHAMBER,P6 - GHE Fill Pressure,P8 - Pneumatics Pressure,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,QD Sep Indication,Lift Off Indicator,Main Valve Open Indicator,Main Valve Closed Indicator,Load Cell 1 - Veh Gross Weight,Load Cell 2 - - Veh Gross Weight,Not Used,Not Used,LOX TANK SFT ,FUEL TANK SFT ,DOME SET SFT,,,,,,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,Relay1,Relay2,Relay3,Relay4,Relay5,Relay6,Relay7,Relay8,Relay9,Relay10,Relay11,Relay12,Relay13,Relay14,Relay15,Relay16,Manual/Auto (1=Auto),
3836.129,-1.03,8.54,-1.83,0.00,2357.33,0.00,-4.98,-1.92,-2.27,-2.22,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.74,1.69,0.13,-2.48,0.00,0.00,61.34,29.81,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3837.129,-0.98,8.54,-1.88,0.00,2371.32,0.00,-4.90,-1.92,-2.27,-2.27,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.74,1.69,0.13,-2.48,0.00,0.00,61.34,30.11,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3838.129,-1.03,8.54,-1.88,0.00,2384.85,0.00,-4.98,-1.88,-2.22,-2.27,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.74,1.69,0.13,-2.48,0.00,0.00,61.56,30.11,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.10 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3839.129,-1.03,8.54,-1.83,0.00,2398.38,0.00,-4.98,-1.92,-2.27,-2.22,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.73,1.69,0.13,-2.48,0.00,0.00,61.56,30.11,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.29 °C,30.20 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3840.129,-1.03,8.58,-1.83,0.00,2421.54,0.00,-4.98,-1.92,-2.27,-2.22,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.73,1.69,0.13,-2.48,0.00,0.00,61.79,30.33,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.29 °C,30.10 °C,30.39 °C,30.20 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3841.129,-0.98,8.54,-1.83,0.00,2421.54,0.00,-5.17,-1.88,-2.27,-2.17,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.73,1.69,0.13,-2.48,0.00,0.00,61.79,30.33,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.39 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3842.129,-0.98,8.54,-1.67,0.00,2447.46,0.00,-5.32,-1.92,-2.31,-2.13,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.74,1.69,-50.73,-2.48,0.00,0.00,61.79,30.33,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.29 °C,30.10 °C,30.29 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3843.129,-1.03,8.54,-1.83,0.00,2456.63,0.00,-5.05,-1.88,-2.27,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.74,1.69,-43.10,-2.48,0.00,0.00,61.79,30.33,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3844.130,-0.98,8.58,-1.83,0.00,2463.97,0.00,-5.05,-1.88,-2.27,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.73,1.69,-32.93,-2.48,0.00,0.00,61.79,30.56,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.10 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3845.130,-1.03,8.58,-1.88,0.00,2472.68,0.00,-5.05,-1.92,-2.27,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.73,1.69,-32.93,-2.48,0.00,0.00,62.09,30.56,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.29 °C,30.10 °C,30.20 °C,30.20 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3846.130,-0.98,8.54,-1.92,0.00,2486.67,0.00,-5.05,-1.92,-2.22,-1.97,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.73,1.69,-25.30,-2.48,0.00,0.00,62.09,30.56,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3847.130,-0.98,8.54,-1.92,0.00,2492.63,0.00,-5.05,-1.92,-2.22,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.73,1.69,-17.67,-2.48,0.00,0.00,62.09,30.56,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.29 °C,30.20 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3848.130,-1.03,8.58,-1.92,0.00,2496.07,0.00,-5.05,-1.92,-2.27,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.73,1.68,-17.67,-2.48,0.00,0.00,62.31,30.56,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.29 °C,30.10 °C,30.29 °C,30.20 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3849.130,-0.98,8.54,-2.01,0.00,2502.73,0.00,-4.98,-1.92,-2.27,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.73,1.69,-17.67,-2.48,0.00,0.00,62.54,30.86,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.29 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3850.130,-0.98,8.54,-1.92,0.00,2510.75,0.00,-4.98,-1.92,-2.27,-2.13,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.73,1.69,-17.67,-2.48,0.00,0.00,62.31,30.86,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.10 °C,30.10 °C,30.20 °C,30.20 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3851.130,-1.03,8.54,-1.97,0.00,2514.19,0.00,-4.90,-1.92,-2.22,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.73,1.69,-10.04,-2.48,0.00,0.00,62.54,30.86,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.29 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
3852.131,-0.98,8.54,-1.37,0.00,2514.65,0.00,-6.08,-1.92,-2.27,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.71,1.66,-10.04,-2.48,0.00,0.00,62.54,31.08,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.20 °C,30.39 °C,30.20 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3853.131,-1.03,8.54,-1.42,0.00,2509.15,0.00,-6.16,-1.92,-2.27,-2.13,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.71,1.66,-10.04,-2.48,0.00,0.00,62.54,31.08,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.49 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3854.133,-0.98,8.58,-1.46,0.00,2504.10,0.00,-5.97,-1.92,-2.27,-2.13,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.72,1.67,-10.04,-2.48,0.00,0.00,62.84,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3855.133,-1.03,8.58,-1.58,0.00,2496.53,0.00,-5.74,-1.92,-2.31,-2.13,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.58,1.54,-10.04,-2.48,0.00,0.00,62.84,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.10 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3856.133,-0.98,8.58,-1.63,0.00,2492.63,0.00,-5.74,-1.92,-2.27,-2.13,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.61,1.56,-10.04,-2.48,0.00,0.00,62.84,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.10 °C,30.29 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3857.136,-0.98,8.58,-1.67,0.00,2485.53,0.00,-5.59,-1.92,-2.27,-2.13,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.62,1.59,0.13,-2.48,0.00,0.00,62.84,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.20 °C,30.29 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3858.136,-1.03,8.54,-1.67,0.00,2482.09,0.00,-5.59,-1.92,-2.27,-2.13,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.64,1.60,0.13,-2.48,0.00,0.00,62.84,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3859.136,-0.98,8.58,-1.63,0.00,2479.56,0.00,-5.47,-1.92,-2.27,-2.13,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.64,1.60,0.13,-2.48,0.00,0.00,62.84,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,30.20 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3860.136,-0.98,8.54,-1.67,0.00,2477.04,0.00,-5.47,-1.92,-2.27,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.66,1.61,0.13,-2.48,0.00,0.00,63.06,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.10 °C,30.20 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3861.136,-0.98,8.54,-1.63,0.00,2471.54,0.00,-5.47,-1.92,-2.27,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.67,1.62,0.13,-2.48,0.00,0.00,63.06,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3862.137,-0.98,8.58,-1.72,0.00,2469.01,0.00,-5.32,-1.92,-2.22,-1.88,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.67,1.63,0.13,-2.48,0.00,0.00,63.06,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.79 °C,30.20 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3863.137,-0.98,8.54,-1.67,0.00,2466.49,0.00,-5.32,-1.92,-2.22,-1.92,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.68,1.64,0.13,-2.48,0.00,0.00,63.29,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,29.69 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3864.137,-0.98,8.58,-1.67,0.00,2465.11,0.00,-5.24,-1.92,-2.22,-1.97,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.69,1.64,0.13,-2.48,0.00,0.00,63.29,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.20 °C,30.29 °C,30.10 °C,30.29 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3865.137,-0.98,8.54,-1.63,0.00,2460.99,0.00,-5.17,-1.92,-2.27,-1.97,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.69,1.65,0.13,-2.48,0.00,0.00,63.29,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.10 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3866.137,-0.98,8.58,-1.63,0.00,2458.46,0.00,-5.24,-1.92,-2.22,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.70,1.65,0.13,-2.48,0.00,0.00,63.29,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.29 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3867.137,-0.98,8.58,-1.63,0.00,2456.63,0.00,-4.07,-1.92,-2.22,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.70,1.66,0.13,-2.48,0.00,0.00,63.29,31.31,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.20 °C,30.29 °C,30.20 °C,30.29 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
3868.138,-0.98,8.58,-1.76,0.00,2454.11,0.00,-4.26,-1.92,-1.92,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.83,1.78,0.13,-2.48,0.00,0.00,63.51,31.53,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
3869.138,-0.98,8.58,-1.76,0.00,2452.04,0.00,-4.14,-1.92,-1.97,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.82,1.77,0.13,-2.48,0.00,0.00,63.51,31.53,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
3870.138,-0.98,8.58,-1.42,0.00,2451.13,0.00,-5.24,-1.88,-2.01,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.81,1.76,0.13,-2.48,0.00,0.00,63.51,31.53,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.29 °C,30.20 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3871.138,-0.98,8.54,-1.42,0.00,2448.60,0.00,-5.32,-1.92,-2.08,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.79,1.74,0.13,-2.48,0.00,0.00,63.51,31.53,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3872.138,-0.98,8.58,-1.42,0.00,2447.00,0.00,-5.24,-1.92,-2.01,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.78,1.74,0.13,-2.48,0.00,0.00,63.51,31.83,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3873.140,-0.98,8.58,-1.46,0.00,2444.93,0.00,-5.17,-1.92,-2.08,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.78,1.73,0.13,-2.48,0.00,0.00,63.51,31.83,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.29 °C,30.10 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3874.140,-0.98,8.58,-1.53,0.00,2444.47,0.00,-5.17,-1.92,-2.08,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.78,1.73,0.13,-2.48,0.00,0.00,63.51,31.83,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3875.140,-0.98,8.58,-1.53,0.00,2443.10,0.00,-5.05,-1.92,-2.08,-2.13,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.77,1.72,0.13,-2.48,0.00,0.00,63.29,32.06,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3876.140,-0.98,8.58,-1.53,0.00,2441.03,0.00,-5.05,-1.92,-2.08,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.76,1.72,0.13,-2.48,0.00,0.00,63.51,32.06,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.20 °C,30.29 °C,30.20 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3877.140,-0.98,8.54,-1.53,0.00,2439.43,0.00,-5.05,-1.92,-2.13,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.76,1.71,0.13,-2.48,0.00,0.00,63.29,32.06,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.29 °C,30.10 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3878.141,-0.98,8.58,-1.63,0.00,2438.05,0.00,-5.05,-1.92,-2.13,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.76,1.71,0.13,-2.48,0.00,0.00,63.51,32.29,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.29 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3879.141,-0.98,8.58,-1.67,0.00,2436.45,0.00,-5.05,-1.92,-2.13,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.75,1.70,0.13,-2.48,0.00,0.00,63.51,32.29,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3880.142,-0.98,8.58,-1.67,0.00,2435.99,0.00,-5.05,-1.92,-2.13,-2.08,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.75,1.70,0.13,-2.48,0.00,0.00,63.51,32.29,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.10 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3881.142,-0.98,8.58,-1.63,0.00,2435.99,0.00,-5.17,-1.92,-2.22,-2.27,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.75,1.70,0.13,-2.48,0.00,0.00,63.51,32.29,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.10 °C,30.20 °C,30.00 °C,30.20 °C,30.10 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3882.143,-0.98,8.58,-1.72,0.00,2433.93,0.00,-5.17,-1.92,-2.22,-2.22,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.75,1.70,0.13,-2.48,0.00,0.00,63.81,32.29,4.51,0.00,0.00,0.00,0.00,0.00,30.20 °C,30.20 °C,30.10 °C,30.10 °C,30.29 °C,30.10 °C,30.20 °C,31.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
3883.143,-0.98,8.58,-1.83,0.00,2432.55,0.00,-5.05,-1.92,-2.17,-2.22,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.74,1.70,0.13,-2.48,0.00,0.00,63.81,32.29,4.51,0.00,0.00,0.00,0.00,0.00,30.10 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,30.20 °C,31.87 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
