Time (s),MV FUEL PT,MV FUEL PT,P1 - Chamber Pressure,Not Used,High Press,Not Use,Load Cell,CHAMBER,P6 - GHE Fill Pressure,P8 - Pneumatics Pressure,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,QD Sep Indication,Lift Off Indicator,Main Valve Open Indicator,Main Valve Closed Indicator,Load Cell 1 - Veh Gross Weight,Load Cell 2 - - Veh Gross Weight,Not Used,Not Used,LOX TANK SFT ,FUEL TANK SFT ,DOME SET SFT,,,,,,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,Relay1,Relay2,Relay3,Relay4,Relay5,Relay6,Relay7,Relay8,Relay9,Relay10,Relay11,Relay12,Relay13,Relay14,Relay15,Relay16,Manual/Auto (1=Auto),
869.714,-1.12,7.92,-1.97,0.00,34.85,0.00,-4.33,-1.83,-0.98,-1.03,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.71,0.13,-2.48,0.00,0.00,41.14,85.66,323.78,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.20 °C,26.30 °C,26.20 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
870.715,-1.12,7.99,-2.08,0.00,34.85,0.00,-4.07,-1.83,-0.92,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.71,0.13,-2.48,0.00,0.00,41.14,85.66,323.78,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.09 °C,26.20 °C,26.09 °C,26.30 °C,26.20 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
871.715,-1.12,7.99,-2.08,0.00,34.85,0.00,-4.14,-1.83,-0.87,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.71,0.13,-2.48,0.00,0.00,41.14,85.66,323.78,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.09 °C,26.20 °C,26.09 °C,26.30 °C,26.20 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
872.716,-1.12,7.99,-2.13,0.00,34.85,0.00,-4.48,-1.83,-0.87,-1.03,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.70,0.13,-2.48,0.00,0.00,41.14,85.66,323.78,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.09 °C,26.30 °C,26.20 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
873.717,-1.12,7.92,-2.08,0.00,34.85,0.00,-4.67,-1.83,-0.98,-1.58,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.70,0.13,-2.48,0.00,0.00,41.14,85.66,323.78,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.20 °C,26.50 °C,26.09 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
874.717,-1.12,7.92,-2.13,0.00,34.85,0.00,-4.67,-1.83,-0.92,-0.62,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.70,0.13,-2.48,0.00,0.00,40.92,85.44,323.78,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,25.99 °C,26.09 °C,26.20 °C,26.20 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
875.717,-1.12,7.92,-2.13,0.00,34.85,0.00,-4.26,-1.83,-0.87,-1.72,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.70,0.13,-2.48,0.00,0.00,40.92,85.44,323.78,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.20 °C,26.20 °C,26.20 °C,26.30 °C,26.09 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
876.717,-1.12,7.99,-2.13,0.00,34.39,0.00,-4.48,-1.83,-0.87,-1.97,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.70,0.13,-2.48,0.00,0.00,40.92,85.44,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.09 °C,26.09 °C,26.30 °C,26.20 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
877.718,-1.12,7.92,-2.13,0.00,34.39,0.00,-4.33,-1.88,-0.87,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.70,0.13,-2.48,0.00,0.00,40.92,85.44,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.09 °C,26.30 °C,26.20 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
878.719,-1.12,7.92,-2.27,0.00,34.85,0.00,-3.57,-1.83,-0.92,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,40.92,85.44,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.20 °C,26.40 °C,26.09 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
879.718,-1.12,7.92,-2.13,0.00,34.39,0.00,-4.14,-1.88,-0.92,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,40.92,85.21,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.09 °C,26.09 °C,26.20 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
880.718,-1.12,7.99,-2.22,0.00,34.39,0.00,-4.07,-1.83,-0.87,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,40.92,85.21,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.09 °C,25.89 °C,26.09 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
881.718,-1.12,7.92,-2.22,0.00,34.39,0.00,-3.91,-1.83,-0.87,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,40.69,85.21,323.56,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.20 °C,26.20 °C,26.20 °C,26.20 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
882.719,-1.12,7.99,-2.22,0.00,34.39,0.00,-4.14,-1.83,-0.87,-1.76,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,0.13,-2.48,0.00,0.00,40.69,85.21,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.20 °C,26.30 °C,26.09 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
883.719,-1.12,7.99,-2.17,0.00,34.39,0.00,-4.26,-1.83,-0.87,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,40.69,85.21,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.20 °C,26.30 °C,26.09 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
884.719,-1.12,7.99,-2.31,0.00,34.39,0.00,-3.91,-1.83,-0.87,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,40.69,84.91,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.20 °C,26.09 °C,26.09 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
885.720,-1.12,7.99,-2.17,0.00,34.39,0.00,-3.91,-1.83,-0.87,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,40.69,84.91,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.20 °C,26.30 °C,26.09 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
886.721,-1.12,7.92,-2.22,0.00,34.39,0.00,-3.99,-1.83,-0.82,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-43.10,-2.48,0.00,0.00,40.69,84.91,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.09 °C,26.20 °C,26.20 °C,26.30 °C,26.20 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
887.721,-1.12,7.92,-2.27,0.00,34.39,0.00,-3.91,-1.83,-0.78,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-43.10,-2.48,0.00,0.00,40.69,84.91,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.09 °C,26.09 °C,26.20 °C,26.20 °C,26.09 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
888.722,-1.12,7.92,-2.27,0.00,34.39,0.00,-3.91,-1.83,-0.78,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,-32.93,-2.48,0.00,0.00,40.39,84.91,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.09 °C,25.40 °C,26.09 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
889.722,-1.12,7.92,-2.27,0.00,34.39,0.00,-3.72,-1.83,-0.73,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-32.93,-2.48,0.00,0.00,40.39,84.91,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.09 °C,26.59 °C,26.20 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
890.722,-1.12,7.92,-2.13,0.00,34.39,0.00,-3.99,-1.83,-0.73,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-25.30,-2.48,0.00,0.00,40.39,84.68,323.33,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.09 °C,26.09 °C,26.09 °C,26.50 °C,26.20 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
891.722,-1.17,7.92,-2.01,0.00,34.39,0.00,-3.57,-1.83,-0.73,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-17.67,-2.48,0.00,0.00,40.39,84.68,323.56,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.20 °C,26.20 °C,26.50 °C,26.20 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
892.722,-1.17,7.92,-2.47,0.00,34.39,0.00,-3.34,-1.83,-0.73,-0.48,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-17.67,-2.48,0.00,0.00,40.39,84.68,323.33,0.00,0.00,0.00,0.00,0.00,26.30 °C,26.09 °C,26.09 °C,26.20 °C,26.09 °C,26.09 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
893.722,-1.12,7.92,-2.31,0.00,34.39,0.00,-2.24,-1.83,-0.62,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-17.67,-2.48,0.00,0.00,40.39,84.68,323.56,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.20 °C,26.20 °C,26.09 °C,26.09 °C,26.09 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
894.722,-1.12,7.92,-2.38,0.00,34.39,0.00,-3.34,-1.88,-0.62,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-10.04,-2.48,0.00,0.00,40.39,84.68,323.33,0.00,0.00,0.00,0.00,0.00,26.30 °C,26.20 °C,26.30 °C,26.20 °C,26.30 °C,26.09 °C,26.30 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
895.722,-1.17,7.92,-2.22,0.00,34.39,0.00,-3.91,-1.88,-0.62,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-10.04,-2.48,0.00,0.00,40.39,84.68,323.33,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,25.99 °C,26.30 °C,26.40 °C,26.09 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
896.723,-1.12,7.92,-2.22,0.00,34.39,0.00,-3.99,-1.88,-0.66,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.73,1.68,-10.04,-2.48,0.00,0.00,40.39,84.68,323.33,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.20 °C,26.20 °C,26.20 °C,26.40 °C,26.09 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
897.724,-1.17,7.92,-2.38,0.00,33.70,0.00,-3.65,-1.83,-0.66,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-10.04,-2.48,0.00,0.00,40.17,84.46,323.33,0.00,0.00,0.00,0.00,0.00,25.99 °C,26.20 °C,26.30 °C,26.20 °C,25.99 °C,26.09 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
898.725,-1.17,7.92,-2.38,0.00,34.39,0.00,-3.72,-1.88,-0.66,-1.46,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-10.04,-2.48,0.00,0.00,40.39,84.46,323.33,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.20 °C,26.30 °C,26.20 °C,26.20 °C,26.09 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
899.725,-1.17,7.92,-2.17,0.00,34.39,0.00,-3.72,-1.88,-0.73,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.61,1.56,-10.04,-2.48,0.00,0.00,40.17,84.46,323.33,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.20 °C,26.09 °C,26.09 °C,26.09 °C,25.99 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
900.725,-1.17,7.92,-2.13,0.00,33.70,0.00,-3.65,-1.88,-0.66,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.62,1.59,-10.04,-2.48,0.00,0.00,40.17,84.23,323.33,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.20 °C,26.09 °C,26.30 °C,26.09 °C,26.09 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
901.726,-1.17,7.92,-2.17,0.00,33.70,0.00,-3.84,-1.88,-0.73,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.63,1.60,0.13,-2.48,0.00,0.00,40.17,84.23,323.33,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.09 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
902.726,-1.12,7.87,-2.31,0.00,33.70,0.00,-3.84,-1.88,-0.78,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.65,1.61,0.13,-2.48,0.00,0.00,40.17,84.23,323.33,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.30 °C,26.09 °C,26.09 °C,22.78 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
903.726,-1.17,7.87,-2.22,0.00,33.70,0.00,-3.91,-1.88,-0.73,-1.58,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.66,1.61,0.13,-2.48,0.00,0.00,40.17,84.23,323.33,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,25.99 °C,26.09 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
904.726,-1.17,7.92,-2.31,0.00,33.25,0.00,-3.72,-1.88,-0.78,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.67,1.63,0.13,-2.48,0.00,0.00,40.17,83.93,323.33,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.40 °C,26.09 °C,26.09 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
905.726,-1.17,7.87,-2.38,0.00,33.25,0.00,-3.72,-1.88,-0.78,-1.58,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.68,1.64,0.13,-2.48,0.00,0.00,39.94,83.93,323.03,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,25.50 °C,26.09 °C,26.20 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
906.726,-1.17,7.87,-2.22,0.00,33.25,0.00,-3.72,-1.88,-0.82,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.68,1.64,0.13,-2.48,0.00,0.00,39.94,83.93,323.33,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.20 °C,26.09 °C,26.20 °C,26.09 °C,26.09 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
907.727,-1.17,7.87,-2.38,0.00,33.25,0.00,-3.57,-1.88,-0.78,-1.12,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.69,1.64,0.13,-2.48,0.00,0.00,39.94,83.93,323.33,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.09 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
908.727,-1.17,7.87,-2.27,0.00,33.70,0.00,-3.34,-1.88,-0.78,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.69,1.65,0.13,-2.48,0.00,0.00,39.94,83.93,323.03,0.00,0.00,0.00,0.00,0.00,26.20 °C,26.09 °C,26.09 °C,25.99 °C,25.79 °C,26.09 °C,26.09 °C,22.78 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
909.728,-1.17,7.87,-2.27,0.00,33.25,0.00,-3.42,-1.88,-0.66,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.70,1.65,0.13,-2.48,0.00,0.00,39.94,83.93,323.03,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.30 °C,26.09 °C,26.09 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
910.728,-1.17,7.87,-2.27,0.00,33.70,0.00,-3.65,-1.88,-0.73,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.70,1.66,0.13,-2.48,0.00,0.00,39.94,83.93,323.03,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.30 °C,26.09 °C,26.20 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
911.728,-1.17,7.87,-2.22,0.00,33.25,0.00,-3.84,-1.88,-0.73,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.71,1.66,0.13,-2.48,0.00,0.00,39.94,83.93,323.03,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.30 °C,26.09 °C,26.09 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
912.730,-1.17,7.92,-1.88,0.00,33.25,0.00,-4.41,-1.88,-0.78,-0.98,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.82,1.78,0.13,-2.48,0.00,0.00,39.94,83.71,323.03,0.00,0.00,0.00,0.00,0.00,26.20 °C,25.99 °C,25.99 °C,25.99 °C,26.09 °C,26.09 °C,26.09 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
913.729,-1.17,7.87,-1.97,0.00,33.25,0.00,-4.26,-1.88,-0.78,-0.62,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.82,1.77,0.13,-2.48,0.00,0.00,39.72,83.71,323.03,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.20 °C,26.09 °C,25.99 °C,26.30 °C,25.99 °C,26.09 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
914.729,-1.17,7.87,-1.97,0.00,33.25,0.00,-4.26,-1.88,-0.73,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.80,1.75,0.13,-2.48,0.00,0.00,39.72,83.71,323.03,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.20 °C,26.20 °C,26.09 °C,26.09 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
915.729,-1.17,7.87,-1.97,0.00,33.25,0.00,-3.99,-1.88,-0.73,-2.22,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.79,1.74,0.13,-2.48,0.00,0.00,39.72,83.71,323.03,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,25.99 °C,25.99 °C,26.09 °C,22.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
916.729,-1.17,7.87,-2.08,0.00,33.25,0.00,-4.26,-1.92,-0.73,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.78,1.74,0.13,-2.48,0.00,0.00,39.72,83.71,323.03,0.00,0.00,0.00,0.00,0.00,26.09 °C,26.09 °C,26.09 °C,26.09 °C,26.30 °C,25.99 °C,26.09 °C,22.89 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
